Average waiting time,Cumulated waiting time,average speed,emission of Co2,evacuated_vehicle,nb_collision,episode reward,nombre episode
0.5097306628556629,5.545959595959597,4.879017736052332,20035.50047100543,16,2,-72.78343462093461,0
0.0,0.0,8.970231479265193,16849.012850512805,0,2,-18.181818181818183,1
0.0,0.0,5.553924796677406,18893.26464297203,2,2,-50.0,2
0.2706275495337995,2.340034965034965,7.674736855327874,17526.09644602429,8,2,-26.0825101981352,3
0.7864508045866271,9.070810511327753,5.685840288684423,21412.100349177017,58,2,-72.80707333301218,4
0.0,0.0,5.699822057379553,18957.69226306804,3,2,-40.0,5
0.11419753086419752,1.027777777777778,5.955815863032505,17489.981882169654,3,2,-67.00925925925925,6
0.2761039886039886,2.71474358974359,6.10551460188897,18963.24596340211,7,2,-68.87549857549858,7
0.0,0.0,8.916211685614696,16360.952056033515,0,2,-18.181818181818183,8
0.4861625365757598,5.167033976124885,5.522352491417852,20641.34846563698,15,2,-72.01445456900002,9
1.2404314509762369,15.945221445221447,5.434493085725959,23760.741237466947,19,2,-63.64474596073861,10
0.05158730158730159,0.5158730158730158,5.883541526859928,21295.595043204405,2,2,-66.82142857142857,11
0.397337962962963,3.9375,5.482766740193369,20387.523276542688,11,2,-53.178703703703704,12
0.03648989898989899,0.3894871794871794,5.752088422085375,17225.110023317477,17,2,-67.03156565656566,13
0.0,0.0,5.211627342626756,18926.729130782634,0,2,-66.66666666666667,14
0.0,0.0,5.472740215597485,16776.307780566123,0,2,-50.0,15
0.0,0.0,8.377689943574838,16134.093545782433,0,2,-16.666666666666668,16
0.0303030303030303,0.09090909090909091,9.033945611592443,15409.61693376443,0,2,-18.212121212121215,17
0.0,0.0,5.848175909660687,17495.30018458863,0,2,-50.0,18
0.0,0.0,5.944301467832156,17922.7023882282,0,2,-66.66666666666667,19
0.20666601916601915,2.013888888888889,5.178064614469973,20843.29311801326,10,2,-67.90666278166279,20
0.2424473905723906,2.45,6.159911195201847,18137.045724066164,17,2,-69.09114057239057,21
0.28376451590737306,2.706349206349206,5.320929579868088,19127.94235424008,9,2,-68.65301827801827,22
0.00909090909090909,0.08522727272727273,6.164006361317184,18810.59761850503,6,4,-100.03636363636365,23
0.8683093692022262,10.246946505875076,6.052898785825143,22182.341448039915,24,2,-78.82299783549783,24
0.0,0.0,8.540261097679199,13584.135823905957,0,2,-18.181818181818183,25
0.05178571428571428,0.5,6.445137909232974,23423.23948518635,2,2,-100.20714285714286,26
0.07870446893174166,0.7878787878787878,5.9752680070254645,18671.475969322553,11,2,-67.06018901132538,27
0.23351694601694603,2.4275557775557774,5.568588676405337,20429.992965635014,18,2,-22.56868640618641,28
0.0,0.0,7.170340513742638,17470.044592768438,9,2,-33.333333333333336,29
0.0,0.0,5.413100275988046,16974.572870236185,1,2,-50.0,30
0.0,0.0,7.611709213243086,14924.944807750871,0,2,-16.666666666666668,31
0.0,0.0,9.610725411137611,19508.619931695783,0,2,-20.0,32
0.008101851851851851,0.0625,6.7640002539539905,17648.546269916074,10,2,-25.04861111111111,33
0.0,0.0,9.0016462258324,16003.131415128826,0,2,-18.181818181818183,34
0.0,0.0,9.162410494043169,16113.403065645522,3,2,-20.0,35
0.0,0.0,6.697914837118685,19843.472023922142,4,2,-66.66666666666667,36
0.5901158748658749,6.828888888888889,5.712385658463202,19887.47826564077,27,2,-75.5184047896548,37
0.029722222222222223,0.275,5.672132051266574,19324.35210698756,3,2,-66.81527777777778,38
0.0,0.0,8.40615532290747,15913.963274343452,0,2,-18.181818181818183,39
0.0,0.0,9.578555399318164,15864.65910062345,0,2,-18.181818181818183,40
0.0,0.0,6.447876101701833,19714.39398246931,1,2,-50.0,41
0.0,0.0,8.914660588827191,15914.662907234317,0,2,-18.181818181818183,42
0.0494949494949495,0.5,5.432852448661698,19722.745739255824,2,2,-66.81515151515151,43
0.0,0.0,8.488002030944555,15784.438854377118,0,2,-18.181818181818183,44
0.0,0.0,8.846781427693317,16135.116675758296,0,2,-18.181818181818183,45
0.0,0.0,6.543480218207704,19817.446967959524,1,2,-40.0,46
0.597057572057572,6.921296296296297,4.746246796499414,21297.431138504293,4,2,-70.2490120990121,47
0.005208333333333333,0.041666666666666664,6.389721115712899,18238.545439432204,0,2,-50.010416666666664,48
0.0,0.0,6.008254478521313,16939.78424873967,8,2,-66.66666666666667,49
0.32525252525252524,2.9545454545454546,6.364601200730788,18119.77850594439,4,2,-19.15757575757576,50
0.15598845598845598,1.7095238095238094,5.773694760167139,19978.787333485412,5,2,-67.44660894660895,51
0.0,0.0,8.356089068706973,21200.93345069284,2,2,-28.571428571428573,52
0.29398795648795645,2.641802641802642,6.551716147096482,18509.812058829102,5,2,-17.548630536130535,53
0.0,0.0,9.919318414047709,17413.120356871033,0,2,-18.181818181818183,54
1.1255994699744698,12.414285714285715,5.806098518552066,21522.93399541076,14,2,-77.92266136641136,55
0.0,0.0,8.365945970490246,15731.468967412598,0,2,-18.181818181818183,56
0.029012345679012345,0.27777777777777773,4.117340207238025,16557.079100182225,3,2,-66.84074074074074,57
0.0,0.0,5.794101785422306,15203.664747425286,0,2,-20.0,58
0.0,0.0,6.025352898729644,19160.92943843694,0,2,-50.0,59
0.503004695402532,5.345352564102564,5.779395326556473,20574.204861355614,36,2,-74.71474179310718,60
0.4668842268842268,5.086363636363636,5.7725257768848035,25295.371813309623,3,2,-202.33442113442112,61
0.14351851851851852,1.388888888888889,5.7553030054091785,20925.297173186755,2,2,-50.43055555555555,62
