Average waiting time;Cumulated waiting time;average speed;emission of Co2;evacuated_vehicle;nb_collision;episode reward;nombre episode
1,1984349118604158;15,181552654804399;5,635862789536916;22008,85308035615;326;62;-979,9817793317794;0
1,6091837114074012;23,160631097297767;5,352899442951449;23896,679584944;323;68;-997,4790182040181;1
1,0217775300732366;13,421861509875214;5,7634082615184035;22106,423034193966;327;66;-1123,381945831946;2
1,5903322597545364;25,400166731416732;5,327865852609875;24330,723947846684;326;68;-1181,1816572316573;3
1,0015405039434113;12,08773294999409;5,344113733548979;22399,662130151086;327;70;-1160,312681762682;4
0,6462117962483563;7,4987062233541115;5,902034830281229;21203,28595731262;327;78;-1250,658941058941;5
2,3347744695887216;35,97420274170273;4,832547172004791;27693,854962828147;323;62;-1130,6155400155399;6
0,9482556362992371;11,993600472297654;5,1645515829584365;22529,794801924014;323;44;-728,7328865578866;7
1,3229908122783904;17,632993634717767;5,524972936426052;22833,855661307778;327;66;-974,1367105117105;8
1,1451956770242961;14,966266986981266;5,403771028076853;23050,53049918628;324;64;-1168,4229381729385;9
1,7627781429430958;23,882161628054483;5,245160969521013;24853,925348798886;324;56;-933,2056332556331;10
1,8041829791733646;25,69360835923336;5,0609538046700875;25019,932532113286;320;66;-1132,8944250194252;11
1,8823523106076145;27,772611253994228;5,477588584740345;24224,98837367855;312;54;-826,8859501609501;12
0,7992128865405954;9,878200796006546;5,366536033262511;22103,456412216543;326;66;-1000,0778915528913;13
0,7883439240808744;9,549369825576726;5,451220064951461;21627,952835533193;325;66;-1201,7707431457438;14
1,790591295772372;26,242424261695085;5,502901556456277;24193,540830114936;326;60;-971,4552031302029;15
2,410962848643932;34,64442095935384;4,879965988218575;26479,91105898662;324;56;-1139,393331668332;16
3,041410625119684;52,522412012590586;4,878915497324094;27355,5409350352;316;56;-954,317685092685;17
1,2434111153664889;15,891317315777744;5,253657508080442;23056,043871971564;327;60;-808,0756105006102;18
1,7776337231382378;25,403919618393296;5,3117679393482895;24153,378558770957;327;62;-990,4133727383727;19
1,7715248697812227;24,21189170541689;5,223703818775696;24038,470339775424;325;66;-1172,0186091686091;20
1,261515760474981;15,823197905489572;5,338197377557785;23142,46765936047;325;76;-1310,8284909534912;21
1,635992703131573;22,664785803998136;5,418728393168525;23864,329522590564;325;62;-903,2064241314239;22
1,528907024631315;19,773406203725347;5,395431121559014;23398,259291176604;321;42;-689,4445082695083;23
1,411565306594384;18,746848647384354;5,500361645867242;23179,604428354625;324;76;-1411,4691946941946;24
1,3567223272047906;19,18640911885593;5,60563040913194;23269,09328143039;326;46;-668,7982933732939;25
0,7309533585630583;8,098611101408306;5,638684896498987;21349,57128775753;325;54;-913,2760295260296;26
2,1460569735304986;29,702813852813847;5,121967797050065;25318,640901270388;327;54;-824,4045454545455;27
0,943061043262225;10,945521553039033;5,711491193039149;21313,470180177723;327;82;-1430,7831640581642;28
0,5243020587160668;5,883745375301666;5,9322176410181715;20181,030519284268;327;64;-1007,8364163614162;29
0,6736663692642375;7,4407472723799275;5,780827615286081;21437,235410830104;327;92;-1514,7580919080924;30
1,7040798557498793;24,0291586647751;5,234851161852439;24792,09024116369;325;56;-941,3495171495174;31
1,538820648256946;22,934493284493286;5,31916932581124;23783,591048582857;328;56;-813,7957625707626;32
1,8667004911371694;28,045963079904684;5,069818710260281;24624,123917554272;327;62;-1158,835680985681;33
1,1442549619684304;15,237329662674494;5,309057297835401;22542,088186417197;324;68;-1213,0522089022088;34
2,0185746801299884;35,36650675477205;4,928532011666891;26916,008476893672;324;60;-1099,3732822732823;35
0,38424012141157;4,008186140101033;6,171927246718651;20036,979632099057;327;70;-1159,870668220668;36
1,0554829331418234;12,80604422130157;5,281086954811825;22632,139179474932;325;86;-1330,1595987345986;37
0,957119455977879;11,768964884830266;5,624703014806828;21862,268769512764;325;72;-1259,265051615052;38
0,9421316047738706;11,699884856927111;5,623614414843339;21568,513774869505;326;54;-787,1757242757242;39
2,2581072692087774;38,47837364487366;5,293247741077406;25631,842739282114;327;74;-1388,542021867022;40
1,0978593713911546;14,288767370017371;5,314988554721957;22839,111995160412;326;66;-1004,4804445554447;41
0,9444366086692974;11,392783773465595;5,4417634091828635;22370,635619801662;323;56;-929,3688172938173;42
2,858694671551656;56,297579465287804;4,586425933055186;30626,31887590541;324;70;-1128,3318015318014;43
0,29564931167750985;2,999125496574475;6,308013783808635;19267,194931257793;326;56;-992,7895521145517;44
1,2241321683903363;19,785658116509182;5,194293837462326;24089,22279432098;324;60;-1072,1658924408925;45
0,44427551797054116;4,622949504199504;6,018029369103958;20094,31891357497;326;56;-841,7923104673102;46
0,9122989633984404;10,99250874875875;5,207349663289361;22053,915911425833;327;74;-1299,9756826506828;47
0,8556848029045134;10,540975591868449;5,669784275306674;21417,175552069006;328;66;-1147,2811993561997;48
1,412627127009344;19,895441548858813;5,165920276316357;24271,46335460988;322;70;-1155,991580641581;49
2,2428348378181906;35,336423837356676;5,184348000301095;26332,147458948562;320;72;-1260,5550033300035;50
1,7230956402676916;25,18896105906975;5,350619841179082;24221,287202201405;324;70;-1082,7195804195806;51
1,2518787246038492;15,477181958431965;5,391710427324612;22942,96277393274;325;76;-1424,5148740148745;52
