Average waiting time,Cumulated waiting time,average speed,emission of Co2,evacuated_vehicle,nb_collision,episode reward,nombre episode
0.5991772092147484,5.038664824845729,7.7122481223776305,26328.176890504303,380,84,-1482.1799875774577,0
0.604641436895986,5.48238468678167,7.456694358517094,25337.710578653474,358,58,-1027.3943530130082,1
0.4772713045000077,4.176460585757068,7.743148688983128,25862.35876450623,384,62,-1134.0246086431198,2
1.2707555873441443,12.91885201621383,6.899609556944234,28993.375247118787,386,62,-1170.585989587113,3
0.3371855324224314,2.807334109218531,8.082232258890963,25865.717465388756,375,78,-1374.0046828568254,4
0.8684165742242248,8.064609301920859,7.281584354399694,28908.561749787303,372,68,-1389.1641046198265,5
0.5651382063437879,4.982313080554286,7.560265326191507,25959.460012365824,362,80,-1419.6270052269156,6
0.4758181876107814,4.077444219655275,7.936292764262034,25694.179183763135,380,82,-1532.3212969680233,7
0.4206760685149928,3.459113750571039,7.7013396626315025,24696.27715600622,384,90,-1761.7304106503564,8
0.8718969069502986,8.045412669407646,6.924523595133338,27792.720867991822,359,74,-1518.3487543243798,9
0.3678776170852628,3.102448570413394,7.792811618621546,25163.372167022626,368,92,-1733.1282807206028,10
0.46810908685759167,3.8764553285910055,7.553378971813332,25824.835032128685,376,68,-1271.0108511418036,11
0.5627983034962878,4.888128593907486,7.821093582098752,25013.28883606753,387,96,-1808.9809893798886,12
0.3131011836277751,2.6451198996425127,8.07884153932485,24424.21157365099,370,78,-1411.2898195246107,13
0.5864994275412575,5.001588933121596,7.668775936028356,25507.671785989154,364,70,-1435.7754351427589,14
0.5412399825598257,4.880688253678204,7.921320541359428,26108.59926648372,377,72,-1337.8727016953508,15
0.8245050985247504,8.829625762289078,7.617460560307133,27150.98833244455,381,74,-1410.7576112875222,16
0.48692525161596717,3.9433843097159698,7.828559153861235,25747.162852994683,365,72,-1338.4854266588786,17
0.6591921310855269,5.863868041506234,7.644406871213968,26021.713300462652,367,64,-1339.4332023399882,18
0.316989771819426,2.4438900853473724,8.072877223583012,24822.582116628928,375,84,-1467.9366644477648,19
0.6160955201751442,5.043388660474087,7.760990103475139,27630.100065029288,381,74,-1362.841103752949,20
0.6235948336156493,6.000271922382474,8.09452224606457,25490.92687952087,371,84,-1638.8572766514194,21
