Average waiting time;Cumulated waiting time;average speed;emission of Co2;evacuated_vehicle;nb_collision;episode reward;nombre episode
12,71362605;334,0426195;4,270971173;65790,98493;217;0;-380779,2681;0
16,42606793;463,9721757;2,04101408;67957,83532;224;0;-715210,9696;1
11,54435466;540,1178949;0,686862948;115398,043;273;0;-654092,2493;2
11,97796155;434,7498306;2,365861667;90555,64569;223;0;-410083,365;3
9,001580569;379,0841135;1,221813152;102606,7085;330;0;-421515,9058;4
11,93941521;422,9920567;2,165074432;87353,03192;209;0;-414744,8517;5
12,07514997;445,4741658;1,551668477;92791,63895;255;0;-507260,5123;6
16,49595741;531,3369383;2,012656674;80931,93072;221;0;-642513,6684;7
10,0150617;452,4683119;0,793420619;110789,674;284;0;-518278,0423;8
8,119439789;181,6448107;3,830426102;50548,94756;214;0;-243762,3061;9
12,30788481;539,0858124;0,862267606;106619,8633;285;0;-671670,2385;10
13,31234959;336,1175469;3,354822755;63543,29462;203;0;-426667,1995;11
9,456881903;382,5266796;1,103544941;99530,97874;286;0;-486509,9395;12
8,082539586;284,0374026;1,348031043;88663,56228;273;0;-354443,6227;13
9,783027208;447,9621875;0,84551101;113676,0501;309;0;-468092,1393;14
10,52177468;295,4562279;2,534399876;69541,8875;238;0;-392651,4952;15
11,71760253;418,8053175;1,536113402;90896,47507;266;0;-491066,5562;16
11,34371449;328,2126463;2,556864908;73094,31524;227;0;-396283,1856;17
8,542069304;330,3830562;1,317989441;97570,82608;298;0;-383905,0756;18
10,54340129;277,33752;1,992418665;67816,25159;223;0;-432401,3512;19
11,04619518;441,6285073;1,124352709;99365,13008;273;0;-515692,3941;20
11,23630655;454,6970133;1,109919925;100652,5594;259;0;-551584,7547;21
10,53244735;389,8384067;1,818096507;92172,43134;240;0;-415067,4241;22
10,269283;408,0448155;1,332845605;99928,3528;286;0;-451568,1441;23
14,50455013;522,0354511;2,550633861;88190,13054;213;0;-476505,7935;24
11,50622165;428,0341702;1,574701055;91785,34286;253;0;-527009,0817;25
10,33466991;478,6143382;0,737694406;114032,3944;287;0;-560642,2096;26
13,10542053;464,9072055;2,127927279;88670,91863;228;0;-497099,5754;27
10,87080349;398,4172448;1,609414992;91329,56884;252;0;-415336,488;28
11,41120164;456,837484;1,210173321;99368,1365;263;0;-537383,6696;29
9,770596351;444,1720539;0,76310851;112070,3354;297;0;-514334,2096;30
12,38212736;451,9627722;1,773455563;90461,67372;235;0;-491886,9546;31
15,56849875;600,6014224;1,266809291;96709,42856;248;0;-755429,6903;32
9,162347736;422,7480198;0,769855291;113002,8766;285;0;-461287,894;33
9,337532999;324,8063263;1,595127808;87726,74792;294;0;-403022,0479;34
10,12166163;281,3679156;3,098757824;67399,76629;229;0;-329231,1016;35
13,67342069;517,1876975;1,570995511;93733,06288;254;0;-618269,7111;36
9,127330039;331,5434235;1,63042736;89756,25262;257;0;-394059,1923;37
